"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LONP1",7.8058907924899e-08,0.431538121624727,0.391,0.184,0.00202562866065113,"6","LONP1"
"AZI2",8.13328209874915e-08,0.537213048764845,0.289,0.123,0.0021105867046254,"6","AZI2"
"MGAT11",8.63317502517797e-08,0.572676410357919,0.523,0.301,0.00224030891903368,"6","MGAT1"
"ATP8B2",9.11127420938183e-08,0.443967073659086,0.273,0.111,0.00236437565733458,"6","ATP8B2"
"RNF1871",1.12216028754817e-07,0.479468193723908,0.508,0.277,0.00291200594618751,"6","RNF187"
"BMPR2",1.21781668644993e-07,0.551313273351142,0.32,0.144,0.00316023430133758,"6","BMPR2"
"RNH1",1.22943937966635e-07,0.68788459677007,0.594,0.388,0.00319039519023418,"6","RNH1"
"EIF3B",1.23948285572677e-07,0.540769563296919,0.5,0.281,0.00321645801061098,"6","EIF3B"
"EDEM1",1.27315886590881e-07,0.314053417681661,0.289,0.121,0.00330384725703335,"6","EDEM1"
"NBPF20",1.28854468613656e-07,0.410784838933132,0.328,0.154,0.00334377346052438,"6","NBPF20"
"CBX32",1.2886349256664e-07,0.604498390986683,0.445,0.239,0.00334400763210432,"6","CBX3"
"WASF21",1.29084559518938e-07,0.491788132646227,0.648,0.421,0.00334974431951644,"6","WASF2"
"FADS21",1.32224059185623e-07,0.647708038891181,0.438,0.24,0.00343121433586692,"6","FADS2"
"IFT201",1.32812989142913e-07,0.37925456553257,0.352,0.159,0.00344649706825858,"6","IFT20"
"BPNT2",1.46155451824785e-07,0.317915362147118,0.367,0.167,0.00379273397485318,"6","BPNT2"
"FUBP3",1.7176780283092e-07,0.412424677332096,0.258,0.103,0.00445737448346238,"6","FUBP3"
"DAZAP21",1.94936782360172e-07,0.415911716718405,0.523,0.299,0.00505860950224647,"6","DAZAP2"
"PRSS231",1.96375348821371e-07,0.782954735511095,0.344,0.168,0.00509594030191458,"6","PRSS23"
"HNRNPF1",2.05166766944806e-07,0.496064473961632,0.539,0.314,0.00532407760221772,"6","HNRNPF"
"ETF1",2.19701826320667e-07,0.350875670361107,0.406,0.197,0.00570126239302131,"6","ETF1"
"NFKB12",2.20750146338734e-07,0.513112180987638,0.352,0.176,0.00572846629749014,"6","NFKB1"
"CHD4",2.36512483692296e-07,0.517758670967962,0.633,0.425,0.00613749895181509,"6","CHD4"
"ARRDC31",2.52694882871162e-07,0.505590856822053,0.414,0.218,0.00655743221050666,"6","ARRDC3"
"CDIPT1",2.65430653362897e-07,0.8253694948696,0.562,0.359,0.00688792545476717,"6","CDIPT"
"POR1",2.69073981582711e-07,0.420346859900249,0.352,0.165,0.00698246982207134,"6","POR"
"HSPA51",2.70939692737056e-07,0.522423849710492,0.688,0.481,0.00703088502652661,"6","HSPA5"
"NME2",2.90091685835475e-07,0.59915350277392,0.695,0.519,0.00752787924743057,"6","NME2"
"STAT2",2.99726087034016e-07,0.528899960836455,0.305,0.141,0.00777789195853271,"6","STAT2"
"EIF2S21",3.03304884206716e-07,0.472749302767159,0.594,0.394,0.00787076174516429,"6","EIF2S2"
"EIF4H1",3.32169490641877e-07,0.503558163508516,0.672,0.45,0.00861979828215672,"6","EIF4H"
"MOB1A1",3.39951443354618e-07,0.317547453968236,0.305,0.131,0.00882173995505234,"6","MOB1A"
"SELENOS2",3.72939062829881e-07,0.423895163912295,0.398,0.206,0.00967776868043541,"6","SELENOS"
"GSTO1",3.85283478213416e-07,0.482610023332599,0.5,0.297,0.00999810625963815,"6","GSTO1"
"TMEM256-PLSCR3",4.2623375620869e-07,0.279786021741932,0.258,0.107,0.0110607659736155,"6","TMEM256-PLSCR3"
"CAP11",4.32801508465633e-07,0.585701237110221,0.625,0.431,0.0112311991446832,"6","CAP1"
"ARPC1B1",4.48876154716081e-07,0.537747532558458,0.773,0.574,0.0116483362148823,"6","ARPC1B"
"RPS15A",4.50110827320691e-07,0.41205004777325,0.938,0.868,0.0116803759689719,"6","RPS15A"
"HNRNPK1",4.83918400400709e-07,0.487184040035696,0.758,0.578,0.0125576824903984,"6","HNRNPK"
"HIF1A2",4.96487866276585e-07,0.454798978044797,0.461,0.259,0.0128838601298774,"6","HIF1A"
"RPL10P91",5.01359750552025e-07,0.549696251516743,0.477,0.276,0.0130102855268251,"6","RPL10P9"
"SEC61A11",5.0955967956351e-07,0.488266323865705,0.648,0.433,0.0132230736846731,"6","SEC61A1"
"SCPEP1",5.13274226863703e-07,0.666261150626283,0.328,0.166,0.0133194661871131,"6","SCPEP1"
"MORF4L1",5.4143074257464e-07,0.433319690077516,0.781,0.615,0.0140501277698119,"6","MORF4L1"
"NTMT1",5.48016071068285e-07,0.386298256355796,0.273,0.115,0.014221017044222,"6","NTMT1"
"MIA3",5.54332194796889e-07,0.487801028700625,0.281,0.128,0.0143849204549793,"6","MIA3"
"CAST1",5.81590874216399e-07,0.356894062638125,0.484,0.268,0.0150922831859156,"6","CAST"
"ARIH2",5.9552929580597e-07,0.602401912581694,0.461,0.267,0.0154539852261649,"6","ARIH2"
"CLTC",6.07069919141442e-07,0.541021272100678,0.531,0.328,0.0157534644017204,"6","CLTC"
"RCC1L",6.18800372420826e-07,0.387252361272561,0.266,0.112,0.0160578696643204,"6","RCC1L"
"DNAJB11",6.56719573015757e-07,0.311286722264066,0.258,0.108,0.0170418729197589,"6","DNAJB11"
"RACK1",6.96980643957954e-07,0.399859306291791,0.914,0.879,0.0180866477107089,"6","RACK1"
"ELOVL11",7.14787141060581e-07,0.537739346630561,0.461,0.272,0.0185487263105221,"6","ELOVL1"
"DAPK3",7.27066686045652e-07,0.317881986952813,0.273,0.119,0.0188673805028847,"6","DAPK3"
"GADD45B",7.70433000731043e-07,0.599383570116273,0.445,0.25,0.0199927363689706,"6","GADD45B"
"ZNF703",7.72612756871406e-07,0.404818667047708,0.305,0.142,0.020049301040813,"6","ZNF703"
"PLEC1",8.35258817106585e-07,0.304920625031874,0.344,0.164,0.0216749663039159,"6","PLEC"
"NFE2L22",8.4737556018652e-07,0.505406072708353,0.352,0.181,0.0219893957868402,"6","NFE2L2"
"CYB561A3",8.93451319669863e-07,0.548132516191977,0.352,0.181,0.0231850617454329,"6","CYB561A3"
"NPM1",8.98075995582044e-07,0.495870163870668,0.75,0.556,0.023305072085354,"6","NPM1"
"RAB1A",9.59704075870998e-07,0.456778474484081,0.578,0.363,0.0249043207688524,"6","RAB1A"
"SYNCRIP1",1.01235149938866e-06,0.451667242588549,0.359,0.184,0.0262705214091358,"6","SYNCRIP"
"GPX11",1.02621579155332e-06,0.43424706342751,0.688,0.494,0.0266302997908086,"6","GPX1"
"FYN",1.05892764094853e-06,0.30003904940485,0.289,0.128,0.0274791722826144,"6","FYN"
"NDN1",1.12858966169874e-06,0.371481682950054,0.305,0.141,0.0292869017210824,"6","NDN"
"RO60",1.13432354150504e-06,0.455516114689161,0.258,0.111,0.0294356959020558,"6","RO60"
"KDM5A",1.31215194722669e-06,0.294826612101075,0.336,0.161,0.0340503430305327,"6","KDM5A"
"RPS111",1.33458266216957e-06,0.35974045771198,0.992,0.95,0.0346324200833002,"6","RPS11"
"CTDSP2",1.36211359961914e-06,0.487220996943321,0.391,0.207,0.0353468479101166,"6","CTDSP2"
"MCRIP1",1.44421334377752e-06,0.371759618312457,0.305,0.145,0.0374773362710267,"6","MCRIP1"
"PPP1R14B2",1.44518290306187e-06,0.401277147688395,0.641,0.434,0.0375024963344554,"6","PPP1R14B"
"TARS1",1.51052137016802e-06,0.361531089492451,0.32,0.155,0.0391980295558602,"6","TARS1"
"IPO5",1.51062433174238e-06,0.293490400974167,0.289,0.131,0.0392007014087149,"6","IPO5"
"ENO12",1.60822497210423e-06,0.478717319336328,0.797,0.652,0.0417334380261049,"6","ENO1"
"CLCN71",1.6402050109565e-06,0.397073248378487,0.281,0.126,0.0425633200343212,"6","CLCN7"
"HNRNPA0",1.64373204467557e-06,0.493115462954202,0.617,0.387,0.0426548465593311,"6","HNRNPA0"
"IL6ST1",1.64979992761582e-06,0.338200803437217,0.406,0.213,0.0428123081216306,"6","IL6ST"
"CARM11",1.68112505329184e-06,0.397891222399519,0.359,0.183,0.0436251951329233,"6","CARM1"
"LDLR1",1.71766119746673e-06,0.488855617830275,0.547,0.355,0.0445733080742617,"6","LDLR"
"TRIM281",1.76479789035305e-06,0.503887599576714,0.539,0.343,0.0457965052546616,"6","TRIM28"
"PSMD7",1.77464238617657e-06,0.447057557174112,0.414,0.226,0.0460519699212819,"6","PSMD7"
"NME1-NME2",1.78002816216081e-06,0.50511844266882,0.648,0.477,0.046191730808073,"6","NME1-NME2"
"CDC123",1.80777177168406e-06,0.278191919132496,0.32,0.157,0.0469116774752013,"6","CDC123"
"GNA12",1.80817396551907e-06,0.451386059174142,0.375,0.203,0.04692211440522,"6","GNA12"
"VWF",3.84659291839569e-277,3.84479925303966,0.935,0.004,9.98190862323682e-273,"7","VWF"
"KDR",2.0513431299619e-261,2.71077177599585,0.774,0.001,5.32323542225113e-257,"7","KDR"
"ROBO4",2.71059010293161e-261,2.95707686218269,0.871,0.004,7.03398131710754e-257,"7","ROBO4"
"ESM1",9.1666178767594e-256,4.21033651673111,0.935,0.006,2.37873733901906e-251,"7","ESM1"
"PLVAP",7.22995243421659e-250,6.02619322286909,1,0.009,1.87617265667921e-245,"7","PLVAP"
"ADGRL4",1.60247871246583e-247,2.55887583446788,0.677,0,4.15843225884882e-243,"7","ADGRL4"
"CD93",8.24647745193229e-235,3.32572913585055,0.774,0.003,2.13996089877643e-230,"7","CD93"
"CDH5",6.96523037093631e-224,2.01086112949256,0.613,0,1.80747728125797e-219,"7","CDH5"
"SEMA3F",5.3253015237266e-223,3.40997784958724,0.839,0.006,1.38191574540705e-218,"7","SEMA3F"
"EXOC3L2",1.49698738728616e-219,3.23191377118922,0.774,0.004,3.88468227000758e-215,"7","EXOC3L2"
"SOX18",7.15722434045501e-213,3.59695964458301,0.774,0.005,1.85729971634808e-208,"7","SOX18"
"DLL4",3.33282579896544e-205,2.79687987874918,0.806,0.007,8.64868294831532e-201,"7","DLL4"
"F2RL3",7.37178159298599e-205,4.16624227653835,0.935,0.012,1.91297732337987e-200,"7","F2RL3"
"PECAM1",1.86060451571708e-203,4.45706856760555,0.903,0.011,4.82826871828581e-199,"7","PECAM1"
"RGCC",1.50018192757762e-200,4.14439392656017,0.839,0.009,3.89297210206393e-196,"7","RGCC"
"ECSCR",2.67460603684594e-200,2.0639314580518,0.548,0,6.9406026656152e-196,"7","ECSCR"
"ACVRL1",1.35967377119004e-197,3.36236048555235,0.871,0.01,3.52835343623815e-193,"7","ACVRL1"
"ERG",6.26950834558672e-196,1.88924202893922,0.645,0.002,1.62693741567975e-191,"7","ERG"
"FLT1",1.06401676103514e-193,4.43459874812307,0.968,0.016,2.7611234948862e-189,"7","FLT1"
"CLDN5",2.39733012802203e-193,3.25425223936088,0.613,0.002,6.22107168221716e-189,"7","CLDN5"
"S1PR1",6.24928360818243e-193,2.17235711100685,0.613,0.002,1.62168909632334e-188,"7","S1PR1"
"ESAM",7.38513027224337e-181,3.38574796146608,0.871,0.013,1.91644130564716e-176,"7","ESAM"
"PASK",7.95552828321469e-181,3.855664050647,0.871,0.013,2.06445958949421e-176,"7","PASK"
"BCL6B",9.27751794182569e-179,1.61826436509361,0.548,0.001,2.40751590590377e-174,"7","BCL6B"
"MMRN2",1.14607498143773e-178,2.48139238100691,0.742,0.007,2.97406457683091e-174,"7","MMRN2"
"GRAP",9.08871426714788e-177,1.64213187376484,0.484,0,2.35852135232488e-172,"7","GRAP"
"DYSF",4.03447420150741e-170,1.69713307776212,0.548,0.002,1.04694605529117e-165,"7","DYSF"
"ACKR3",1.30602428117829e-166,3.49334044901285,0.774,0.01,3.38913300965766e-162,"7","ACKR3"
"TNFRSF4",5.06425312408171e-165,1.63780906893996,0.452,0,1.3141736856992e-160,"7","TNFRSF4"
"RASIP1",1.46910313339404e-163,1.72187310905851,0.613,0.004,3.81232263115754e-159,"7","RASIP1"
"CXCR4",8.82643644568633e-163,3.52236018228714,0.774,0.011,2.2904602576556e-158,"7","CXCR4"
"NKX2-3",4.24735435979915e-162,2.22376852138231,0.548,0.002,1.10218845636788e-157,"7","NKX2-3"
"FLT4",1.3434030349742e-155,1.38393235566383,0.484,0.001,3.48613087575805e-151,"7","FLT4"
"CLEC14A",1.66683910495744e-143,1.68079746252156,0.516,0.003,4.32544747736456e-139,"7","CLEC14A"
"GPR4",4.38955535182058e-142,2.24108065705268,0.645,0.008,1.13908961379744e-137,"7","GPR4"
"PCDH12",6.75856568073039e-137,1.5500058314033,0.516,0.004,1.75384779414954e-132,"7","PCDH12"
"IL3RA",1.87537773839798e-130,1.25801621083523,0.387,0.001,4.86660523114275e-126,"7","IL3RA"
"ABI3",2.95455349156211e-130,1.81775454819888,0.581,0.007,7.66706631060369e-126,"7","ABI3"
"MYCT1",7.34785323548346e-130,1.16879291942023,0.355,0,1.90676791460796e-125,"7","MYCT1"
"SOX17",7.34785323548346e-130,0.937079430419065,0.355,0,1.90676791460796e-125,"7","SOX17"
"TMEM255B",1.80455621323359e-128,1.75561786241596,0.613,0.009,4.68282337334116e-124,"7","TMEM255B"
"INHBB",3.91295728004374e-128,1.45196257795486,0.452,0.002,1.01541241417135e-123,"7","INHBB"
"STC1",7.11306842648487e-127,3.39877667623394,0.774,0.018,1.84584125667282e-122,"7","STC1"
"FAM167B",3.22192119998925e-125,1.90316348351955,0.516,0.005,8.36088551397211e-121,"7","FAM167B"
"PTPRB",3.04100055547229e-121,1.24834232930438,0.452,0.003,7.89139644145059e-117,"7","PTPRB"
"ITM2A",5.06423666199328e-121,1.09269735392394,0.387,0.001,1.31416941378726e-116,"7","ITM2A"
"KANK3",6.29234715292324e-120,1.49385538343982,0.484,0.004,1.63286408618358e-115,"7","KANK3"
"TM4SF18",9.90243822342592e-119,1.33256887425145,0.355,0.001,2.56968271897903e-114,"7","TM4SF18"
"SHANK3",1.79468606770136e-117,2.61684293327583,0.774,0.021,4.65721034568503e-113,"7","SHANK3"
"NOTCH4",2.33177145502625e-116,2.63607551861416,0.806,0.024,6.05094692579311e-112,"7","NOTCH4"
"PCAT19",6.91470514925781e-112,2.55298480958281,0.742,0.02,1.7943659862324e-107,"7","PCAT19"
"PODXL",9.55110433636093e-109,3.74735649353495,0.903,0.036,2.47851157528566e-104,"7","PODXL"
"TIE1",1.02749182727652e-108,2.61295521966977,0.806,0.027,2.66634129178257e-104,"7","TIE1"
"THBD",6.60031214393064e-107,2.89858777983016,0.645,0.015,1.71278100135e-102,"7","THBD"
"PPP1R16B",1.76285665577576e-106,1.62007870780808,0.29,0,4.5746130217381e-102,"7","PPP1R16B"
"SCARF1",4.19841024694327e-103,1.84942175299838,0.548,0.01,1.08948745908178e-98,"7","SCARF1"
"ADGRF51",1.2077843352576e-99,2.32853052749849,0.742,0.024,3.13420034999346e-95,"7","ADGRF5"
"CD34",1.38875260765509e-99,2.08766578824328,0.419,0.004,3.60381301686496e-95,"7","CD34"
"PLPP3",2.33959842915913e-99,3.86321568491648,0.935,0.046,6.07125792366795e-95,"7","PLPP3"
"FZD4",2.43336923863514e-98,1.88063297996692,0.613,0.015,6.3145931742582e-94,"7","FZD4"
"COL13A1",3.13904609031904e-98,1.48511873518634,0.323,0.001,8.14582460437791e-94,"7","COL13A1"
"LIMS2",1.03455207177071e-93,0.980849224724765,0.387,0.004,2.68466262624499e-89,"7","LIMS2"
"NOS3",6.56494680325968e-89,0.942649658974662,0.355,0.003,1.70360369544589e-84,"7","NOS3"
"SV2B",7.84509126954825e-89,1.45047339058242,0.355,0.003,2.03580118444777e-84,"7","SV2B"
"LYL1",1.46255456993786e-88,1.61100314377545,0.355,0.003,3.79532910898876e-84,"7","LYL1"
"SPARCL1",5.97866487394293e-87,1.06048333321254,0.29,0.001,1.55146353478819e-82,"7","SPARCL1"
"EMP11",8.67845300410442e-86,2.63011341336236,0.774,0.033,2.2520585545651e-81,"7","EMP1"
"HLX",1.73991183627919e-85,1.94646052126109,0.516,0.012,4.51507121514451e-81,"7","HLX"
"DIPK2B",1.36720348328616e-84,1.70719397184801,0.548,0.014,3.54789303912758e-80,"7","DIPK2B"
"IFI27",1.53553038966148e-84,1.43150442086202,0.452,0.008,3.98470136117154e-80,"7","IFI27"
"ARAP3",1.75591074347533e-84,1.24548996872667,0.452,0.008,4.55658837931849e-80,"7","ARAP3"
"ADARB1",3.47295402073952e-84,1.22200398747897,0.484,0.01,9.01231568381905e-80,"7","ADARB1"
"CSF2RB",5.76322633372423e-84,0.958174696286576,0.323,0.002,1.49555723360144e-79,"7","CSF2RB"
"ANGPT2",5.90741309956743e-84,3.28391932375099,0.871,0.048,1.53297369933775e-79,"7","ANGPT2"
"FSCN11",3.37139038584574e-80,3.42032766267923,0.839,0.047,8.74875805126969e-76,"7","FSCN1"
"EXOC3L1",1.29842178015066e-79,1.05773692308084,0.29,0.002,3.36940451949097e-75,"7","EXOC3L1"
"FAM43A",3.80638152750708e-79,2.84704654100123,0.677,0.027,9.87756006388087e-75,"7","FAM43A"
"HEY1",2.30309284934509e-78,2.39995934605903,0.677,0.027,5.9765259440505e-74,"7","HEY1"
"PRDM1",3.36067089957406e-78,1.99582860037844,0.548,0.016,8.72094098439469e-74,"7","PRDM1"
"RBP5",2.78350257298638e-76,1.72623541622768,0.419,0.008,7.22318917689965e-72,"7","RBP5"
"RAPGEF5",1.22041003222447e-74,1.9921378093818,0.548,0.017,3.1669640336225e-70,"7","RAPGEF5"
"GMFG",3.68679054192282e-73,1.84393518649678,0.645,0.026,9.56722145628973e-69,"7","GMFG"
"SEMA6B",1.7234158528788e-72,2.186862852263,0.613,0.024,4.47226413822049e-68,"7","SEMA6B"
"CHST1",4.32972987882887e-71,1.59251717672993,0.452,0.011,1.12356490355609e-66,"7","CHST1"
"TSPAN18",1.49262012621118e-68,0.956124391020788,0.258,0.002,3.87334922751802e-64,"7","TSPAN18"
"STING1",3.46789109469338e-68,2.41980684646353,0.742,0.043,8.99917739072933e-64,"7","STING1"
"ICAM2",4.56000156637311e-68,1.76670248457523,0.581,0.022,1.18332040647382e-63,"7","ICAM2"
"DCHS1",4.5798532118617e-68,1.89295048307497,0.581,0.023,1.18847190847811e-63,"7","DCHS1"
"ADAMTS7",1.08515095332628e-67,1.84859227323702,0.516,0.017,2.8159667238817e-63,"7","ADAMTS7"
"PDE2A",1.85948743585149e-67,1.27048515933391,0.419,0.01,4.8253698960346e-63,"7","PDE2A"
"KCNE3",3.12908585827135e-67,1.65758940812918,0.516,0.017,8.11997780221415e-63,"7","KCNE3"
"MFNG",4.46815807772453e-67,1.0053546134694,0.355,0.006,1.15948702116952e-62,"7","MFNG"
"RHOJ",4.62994699367705e-67,1.34973734333854,0.452,0.012,1.20147124485919e-62,"7","RHOJ"
"COL4A11",3.28123709290254e-65,3.13120021460673,0.935,0.075,8.5148102560821e-61,"7","COL4A1"
"ENG1",1.16907731170177e-64,4.17074998866254,0.935,0.082,3.0337556238661e-60,"7","ENG"
"SH2D3C",1.50019421474808e-64,1.53579611542384,0.581,0.024,3.89300398727126e-60,"7","SH2D3C"
"LRRC8C",2.57003399008704e-64,1.25503317704322,0.355,0.007,6.66923820427586e-60,"7","LRRC8C"
"ACE",3.56987236995189e-64,3.06441651345598,0.871,0.069,9.26381880002515e-60,"7","ACE"
"LAMA41",1.22521000426943e-63,2.53796209089019,0.71,0.041,3.17941996107916e-59,"7","LAMA4"
"HTRA11",2.03646460043119e-63,3.45629645198758,0.935,0.085,5.28462563811895e-59,"7","HTRA1"
"APLN",4.86534537455827e-63,2.61394634148494,0.258,0.002,1.26255712469787e-58,"7","APLN"
"GIMAP4",6.86777608808807e-63,0.938821220765276,0.258,0.002,1.78218789485885e-58,"7","GIMAP4"
"ELFN1",6.86777608808807e-63,0.842538012629879,0.258,0.002,1.78218789485885e-58,"7","ELFN1"
"RFLNB",6.70375394705767e-61,2.14258307486334,0.581,0.027,1.73962414926147e-56,"7","RFLNB"
"CAVIN11",1.04006667791934e-60,2.85201207781885,0.903,0.078,2.6989730292007e-56,"7","CAVIN1"
"ARHGAP18",2.98601298830103e-60,2.34958937560879,0.774,0.054,7.74870370464118e-56,"7","ARHGAP18"
"ITGA52",4.78677427820697e-60,3.7154362583907,0.968,0.1,1.24216792519471e-55,"7","ITGA5"
"MEF2C",5.97018622698289e-60,1.34797043167202,0.387,0.01,1.54926332590206e-55,"7","MEF2C"
"GASK1B",6.8528558463246e-59,1.33236253113311,0.516,0.021,1.77831609212123e-54,"7","GASK1B"
"MCAM1",7.96228886543338e-59,4.14647989477066,1,0.114,2.06621396057996e-54,"7","MCAM"
"HSPG21",4.42584760466339e-58,4.05890585934258,0.968,0.107,1.14850745341015e-53,"7","HSPG2"
"PXDN1",7.91725230890416e-58,3.40099599396889,1,0.104,2.05452697416063e-53,"7","PXDN"
"LCP2",4.87734669311454e-57,1.18009470978821,0.387,0.01,1.26567146686322e-52,"7","LCP2"
"GRK5",2.28636610592138e-56,1.33669699534986,0.452,0.016,5.93312004486598e-52,"7","GRK5"
"TMEM88",7.94756734602867e-56,1.3626797208336,0.387,0.011,2.06239372629444e-51,"7","TMEM88"
"SNCG",1.0259401357382e-55,0.905712939700598,0.29,0.005,2.66231465224064e-51,"7","SNCG"
"KIT",2.74898756478135e-55,1.02577436078033,0.29,0.005,7.13362273060761e-51,"7","KIT"
"COL4A21",8.69631377965913e-55,3.89881695185071,1,0.12,2.25669342582154e-50,"7","COL4A2"
"ADAMTS41",5.49393090181506e-54,2.73623037349839,0.806,0.071,1.42567506902101e-49,"7","ADAMTS4"
"CYP26B1",5.07975608493272e-53,2.03239873673627,0.419,0.015,1.31819670404004e-48,"7","CYP26B1"
"PGF",9.55420018114292e-53,2.54940464407602,0.613,0.037,2.47931494700659e-48,"7","PGF"
"ITPRIP1",9.73120995856505e-51,1.98519550098022,0.645,0.043,2.52524898424763e-46,"7","ITPRIP"
"FGD5",3.0292067152138e-50,0.932634075435256,0.258,0.004,7.86079142597981e-46,"7","FGD5"
"ITPKB",3.17745403648233e-50,1.70649198206485,0.484,0.022,8.24549322467164e-46,"7","ITPKB"
"PIK3CG",4.73290683134438e-50,0.902867864445279,0.258,0.004,1.22818932273387e-45,"7","PIK3CG"
"PTPRE",5.71902243469764e-49,1.4731295812614,0.548,0.03,1.48408632180404e-44,"7","PTPRE"
"SOCS31",2.11843781980172e-48,2.77177211170847,0.839,0.087,5.49734614238546e-44,"7","SOCS3"
"LDB2",3.79440022099184e-48,1.62253175069927,0.452,0.02,9.84646857347382e-44,"7","LDB2"
"PNP",4.13334538152483e-48,2.95494438939188,0.806,0.083,1.07260312650569e-43,"7","PNP"
"TP53I112",6.9021825546724e-48,4.00312930559863,0.968,0.139,1.79111637293749e-43,"7","TP53I11"
"IQCA1",4.13332005558753e-47,0.737567242193145,0.258,0.005,1.07259655442496e-42,"7","IQCA1"
"TMEM204",4.16529087433332e-47,1.2759889911556,0.419,0.017,1.0808929818895e-42,"7","TMEM204"
"ANGPTL21",4.20858106385609e-47,2.14129205178479,0.645,0.046,1.09212678607066e-42,"7","ANGPTL2"
"N4BP3",6.09979485976486e-47,1.27016992513655,0.355,0.012,1.58289676610898e-42,"7","N4BP3"
"LAYN",6.91411028621565e-47,0.95908641475075,0.258,0.005,1.79421161927296e-42,"7","LAYN"
"PLEKHG1",1.38917276693737e-46,1.01617058352077,0.323,0.009,3.60490333020248e-42,"7","PLEKHG1"
"HCLS1",1.39597146757436e-46,0.970694675206083,0.387,0.014,3.62254595835546e-42,"7","HCLS1"
"BDKRB2",1.45941361996851e-46,1.75258667389392,0.516,0.029,3.78717834381828e-42,"7","BDKRB2"
"GATA2",3.86987680330828e-46,0.838513278847719,0.323,0.009,1.0042330304585e-41,"7","GATA2"
"CALCRL",4.98766564205037e-45,1.34385262851511,0.387,0.015,1.29429923411207e-40,"7","CALCRL"
"PLXND11",2.06859233894842e-44,2.86685149899613,0.871,0.11,5.36799711957116e-40,"7","PLXND1"
"KLF2",3.52861050762877e-44,2.43547958100335,0.581,0.041,9.15674426729665e-40,"7","KLF2"
"PEAR1",5.4652637841522e-44,0.573518194306133,0.258,0.005,1.41823595198749e-39,"7","PEAR1"
"SPARC1",1.11040046501934e-43,2.37021578284739,1,0.125,2.88148920672518e-39,"7","SPARC"
"PDGFB",1.68789635138152e-43,2.34522315697158,0.645,0.051,4.38009103183504e-39,"7","PDGFB"
"NOTCH11",2.84036728125574e-43,2.19337543386301,0.677,0.059,7.37075309485866e-39,"7","NOTCH1"
"ITGA8",6.76465319587091e-43,0.788512704996897,0.29,0.008,1.7554275043285e-38,"7","ITGA8"
"NRARP",9.78044543985142e-43,2.01018658456192,0.677,0.059,2.53802559164144e-38,"7","NRARP"
"SOX7",9.27877765255986e-42,1.32534663355292,0.258,0.006,2.40784280083928e-37,"7","SOX7"
"ADAMTS5",1.1011053056168e-41,1.52658718260344,0.258,0.006,2.85736826807561e-37,"7","ADAMTS5"
"CLIC41",1.46398276983328e-41,2.76774379085303,0.742,0.078,3.79903528771735e-37,"7","CLIC4"
"TCF41",1.70354094430479e-41,2.58118900814882,0.839,0.106,4.42068875047093e-37,"7","TCF4"
"ARHGAP31",3.99380680956167e-41,1.11162730310767,0.387,0.017,1.03639286708125e-36,"7","ARHGAP31"
"TCF7L1",4.80764941192353e-41,1.47248982078164,0.355,0.014,1.24758502239415e-36,"7","TCF7L1"
"SNAI11",4.95212019470721e-41,1.82132985897598,0.581,0.043,1.28507519052652e-36,"7","SNAI1"
"BST21",6.47793178495433e-41,1.84297856414014,0.645,0.054,1.68102329819565e-36,"7","BST2"
"DOCK9",1.68169112712658e-39,1.38885108133874,0.419,0.022,4.36398847489347e-35,"7","DOCK9"
"FABP51",4.24949694378762e-39,3.46782820015508,0.935,0.16,1.10274445691289e-34,"7","FABP5"
"HTRA31",4.88886542549722e-39,1.89968601529728,0.548,0.039,1.26866057791653e-34,"7","HTRA3"
"SERPINE11",1.01535561306506e-38,3.1698467517841,0.742,0.081,2.63484781590383e-34,"7","SERPINE1"
"MMP1",5.95894879967954e-38,1.29962133844338,0.355,0.015,1.54634721351684e-33,"7","MMP1"
"HIC11",6.22518517341267e-38,1.81633302131069,0.645,0.058,1.61543555250059e-33,"7","HIC1"
"PTPRG",9.50474196114285e-38,1.2158930378295,0.355,0.016,2.46648053891657e-33,"7","PTPRG"
"LAPTM5",1.32904890198248e-37,0.7570531174183,0.387,0.018,3.44888190064454e-33,"7","LAPTM5"
"SH3BP5",7.23331425045838e-37,1.91529820452884,0.645,0.063,1.87704504799395e-32,"7","SH3BP5"
"WWTR12",9.77888159302683e-37,1.95538016596021,0.71,0.079,2.53761977339046e-32,"7","WWTR1"
"AFAP1L1",1.62119201287877e-36,1.49677069817217,0.452,0.029,4.20699327342041e-32,"7","AFAP1L1"
"NES1",3.42445440896372e-36,1.06589196703066,0.452,0.028,8.88645919126084e-32,"7","NES"
"JAG2",3.66263759830848e-36,1.6574670814577,0.484,0.034,9.50454456761051e-32,"7","JAG2"
"EFNB2",6.03926134459895e-35,1.66054820056174,0.355,0.018,1.56718831892343e-30,"7","EFNB2"
"HOMER33",7.71807277958121e-35,2.22625600900993,0.774,0.104,2.00283988630132e-30,"7","HOMER3"
"FOXF1",4.82145987845876e-34,1.12064464131049,0.355,0.018,1.25116883846005e-29,"7","FOXF1"
"MSN3",7.79984087919423e-34,2.39266668998653,0.871,0.141,2.0240587081509e-29,"7","MSN"
"VSIR",8.99510828095967e-34,0.90943207684922,0.323,0.015,2.33423059890903e-29,"7","VSIR"
"SMAD6",3.27413396084933e-33,1.41697455426133,0.355,0.019,8.49637762840401e-29,"7","SMAD6"
